Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
China,2022,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815,Import,40062996.0,7906134.237,Weight in kilograms,7906134.237,68
China,2022,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815,Export,246455657.0,149051553.426,Weight in kilograms,149051553.426,68
China,2022,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",Export,27608267.0,43929290.27,Weight in kilograms,43929290.27,69
China,2022,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",Import,3036547.0,1048034.987,Weight in kilograms,1048034.987,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight, singly or together, more than 50% of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2o3",Import,8576010.0,3440823.545,Weight in kilograms,3440823.545,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight, singly or together, more than 50% of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2o3",Export,1044157571.0,1006222459.0,Weight in kilograms,1006222459.0,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight more than 50% of alumina (Al2o3), of silica (SiO2) or of a mixture or compound of these",Import,41092075.0,12339874.642,Weight in kilograms,12339874.642,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight more than 50% of alumina (Al2o3), of silica (SiO2) or of a mixture or compound of these",Export,857544328.0,1073135226.559,Weight in kilograms,1073135226.559,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; n.e.c. in item no. 6902.1 or 6902.2",Import,59944020.0,9630393.0,Weight in kilograms,9630393.0,69
China,2022,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; n.e.c. in item no. 6902.1 or 6902.2",Export,165324131.0,133737316.581,Weight in kilograms,133737316.581,69
China,2022,"Refractory ceramic goods; containing, by weight, more than 50% of free carbon, excluding those of siliceous fossil meals or similar earths",Import,5690529.0,70296.987,Weight in kilograms,70296.987,69
China,2022,"Refractory ceramic goods; containing, by weight, more than 50% of free carbon, excluding those of siliceous fossil meals or similar earths",Export,15930111.0,3326140.772,Weight in kilograms,3326140.772,69
China,2022,"Refractory ceramic goods; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths",Import,77646392.0,6369752.462,Weight in kilograms,6369752.462,69
China,2022,"Refractory ceramic goods; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths",Export,195222041.0,62396987.105,Weight in kilograms,62396987.105,69
China,2022,"Refractory ceramic goods; composition of which n.e.c. in heading no. 6903, other than those of siliceous fossil meals or similar earths",Export,197108918.0,33762378.673,Weight in kilograms,33762378.673,69
China,2022,"Refractory ceramic goods; composition of which n.e.c. in heading no. 6903, other than those of siliceous fossil meals or similar earths",Import,119693973.0,1877820.304,Weight in kilograms,1877820.304,69
China,2022,Ceramic building bricks,Export,78815909.0,219287048.0,No Quantity,,69
China,2022,Ceramic building bricks,Import,1529951.0,1941539.771,Thousands of items,6021.583,69
China,2022,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)",Export,1835051068.0,528031031.088,Weight in kilograms,528031031.088,69
China,2022,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)",Import,361217.0,57094.0,Weight in kilograms,57094.0,69
China,2022,Ceramic roofing tiles,Export,129601799.0,120447514.624,Weight in kilograms,120447514.624,69
China,2022,Ceramic roofing tiles,Import,2458230.0,9149368.0,Weight in kilograms,9149368.0,69
China,2022,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",Export,15337261.0,9211798.833,Weight in kilograms,9211798.833,69
China,2022,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",Import,188621.0,3706.0,Weight in kilograms,3706.0,69
China,2022,"Ceramic pipes, conduits, guttering and pipe fittings",Import,10424395.0,131354.066,Weight in kilograms,131354.066,69
China,2022,"Ceramic pipes, conduits, guttering and pipe fittings",Export,20825372.0,3178480.992,Weight in kilograms,3178480.992,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5%",Import,118241014.0,67509238.0,Area in square metres,8969152.098,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5%",Export,2317189084.0,5521513908.53,Area in square metres,201250289.197,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10%",Import,3440278.0,,No Quantity,,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10%",Export,2094530045.0,2993041981.858,Area in square metres,295339331.065,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10%",Export,384274027.0,1304460481.0,Area in square metres,51836013.379,69
China,2022,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10%",Import,9499079.0,5701163.0,Area in square metres,1047256.215,69
China,2022,"Mosaic cubes and the like, other than those of subheading 6907.40",Export,93158456.0,64522864.463,Area in square metres,2246141.766,69
China,2022,"Mosaic cubes and the like, other than those of subheading 6907.40",Import,444888.0,116185.919,Area in square metres,19946.604,69
China,2022,Finishing ceramics,Import,13731577.0,4542040.0,Area in square metres,883896.929,69
China,2022,Finishing ceramics,Export,10334034.0,12238961.871,Area in square metres,614500.213,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, of porcelain or china",Export,106208589.0,45950194.501,Weight in kilograms,45950194.501,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, of porcelain or china",Import,105107442.0,3537729.124,Weight in kilograms,3537729.124,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, articles having a hardness equivalent to 9 or more on the Mohs scale",Export,497445110.0,232332334.464,Weight in kilograms,232332334.464,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, articles having a hardness equivalent to 9 or more on the Mohs scale",Import,285245194.0,1395093.96,Weight in kilograms,1395093.96,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china",Export,465607234.0,140757961.782,Weight in kilograms,140757961.782,69
China,2022,"Ceramic wares; for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china",Import,279072441.0,10018524.032,Weight in kilograms,10018524.032,69
China,2022,"Ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture",Import,1138597.0,11809.0,Weight in kilograms,11809.0,69
China,2022,"Ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture",Export,12041945.0,3437657.468,Weight in kilograms,3437657.468,69
China,2022,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of porcelain or china",Import,88809019.0,24057327.532,Number of items,1705438.108,69
China,2022,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of porcelain or china",Export,9228749189.0,1894670481.642,Number of items,117888088.153,69
China,2022,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of other than porcelain or china",Export,79041324.0,23359830.279,No Quantity,,69
China,2022,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of other than porcelain or china",Import,18059082.0,4235070.0,Number of items,295336.17,69
China,2022,Tableware and kitchenware; of porcelain or china,Export,7709881273.0,1891753043.98,Weight in kilograms,1891753043.98,69
China,2022,Tableware and kitchenware; of porcelain or china,Import,103521716.0,12650855.351,Weight in kilograms,12650855.351,69
China,2022,"Household and toilet articles; n.e.c. in heading no. 6911, of porcelain or china",Import,2255476.0,273071.197,Weight in kilograms,273071.197,69
China,2022,"Household and toilet articles; n.e.c. in heading no. 6911, of porcelain or china",Export,404173660.0,41726240.042,Weight in kilograms,41726240.042,69
China,2022,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",Import,28259716.0,2988491.837,Weight in kilograms,2988491.837,69
China,2022,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",Export,636593913.0,183151405.897,Weight in kilograms,183151405.897,69
China,2022,"Ceramic statuettes and other ornamental ceramic articles, of porcelain or china",Export,1490102774.0,195748951.34,Weight in kilograms,195748951.34,69
China,2022,"Ceramic statuettes and other ornamental ceramic articles, of porcelain or china",Import,20756346.0,8633375.374,Weight in kilograms,8633375.374,69
China,2022,Ceramic statuettes and other ornamental ceramic articles; other than of porcelain or china,Export,725046670.0,169607257.458,Weight in kilograms,169607257.458,69
China,2022,Ceramic statuettes and other ornamental ceramic articles; other than of porcelain or china,Import,4945172.0,551620.156,Weight in kilograms,551620.156,69
China,2022,Ceramic articles n.e.c. in chapter 69; of porcelain or china,Import,128606628.0,2426985.18,Weight in kilograms,2426985.18,69
China,2022,Ceramic articles n.e.c. in chapter 69; of porcelain or china,Export,1076079321.0,105135037.43,Weight in kilograms,105135037.43,69
China,2022,Ceramic articles n.e.c. in chapter 69; other than of porcelain or china,Export,562465664.0,274578743.003,Weight in kilograms,274578743.003,69
China,2022,Ceramic articles n.e.c. in chapter 69; other than of porcelain or china,Import,74576307.0,6795674.464,Weight in kilograms,6795674.464,69
China,2022,"Glass; cullet and other waste and scrap of glass, excluding glass from cathode ray tubes or other activated glass of heading 85.49, glass in the mass",Import,87465054.0,1612117.39,Weight in kilograms,1612117.39,70
China,2022,"Glass; cullet and other waste and scrap of glass, excluding glass from cathode ray tubes or other activated glass of heading 85.49, glass in the mass",Export,77882720.0,64679775.164,Weight in kilograms,64679775.164,70
China,2022,"Glass; unworked, in balls (other than microspheres of heading no. 7018)",Import,276267.0,73819.807,Weight in kilograms,73819.807,70
China,2022,"Glass; unworked, in balls (other than microspheres of heading no. 7018)",Export,9693460.0,15316634.905,Weight in kilograms,15316634.905,70
China,2022,"Glass; unworked, in rods",Export,137326397.0,3604671.242,Weight in kilograms,3604671.242,70
China,2022,"Glass; unworked, in rods",Import,89745566.0,420183.773,Weight in kilograms,420183.773,70
China,2022,"Glass; unworked, in tubes, of fused quartz or other fused silica",Export,43779316.0,2265845.328,Weight in kilograms,2265845.328,70
China,2022,"Glass; unworked, in tubes, of fused quartz or other fused silica",Import,91312603.0,1359618.97,Weight in kilograms,1359618.97,70
China,2022,"Glass; unworked, tubes, of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C",Import,60180290.0,20379265.043,Weight in kilograms,20379265.043,70
China,2022,"Glass; unworked, tubes, of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C",Export,21128021.0,15439651.465,Weight in kilograms,15439651.465,70
China,2022,"Glass; unworked, in tubes, other than of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6, (or 0.000005) ) per Kelvin within a temperature range of 0-300 degrees C, not fused quartz or other fused silica",Export,44770141.0,35964416.435,Weight in kilograms,35964416.435,70
China,2022,"Glass; unworked, in tubes, other than of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6, (or 0.000005) ) per Kelvin within a temperature range of 0-300 degrees C, not fused quartz or other fused silica",Import,41781667.0,15264238.194,Weight in kilograms,15264238.194,70
China,2022,"Glass; cast glass and rolled glass, non-wired sheets, coloured through the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",Export,54865432.0,13396194.662,No Quantity,,70
China,2022,"Glass; cast glass and rolled glass, non-wired sheets, coloured through the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",Import,55850367.0,3277967.93,Area in square metres,1701784.974,70
China,2022,"Glass; cast glass and rolled glass, non-wired sheets, (excluding those coloured throughout the mass (body tinted) opacified, flashed or having an absorbent or reflecting layer)",Import,2401799253.0,247873028.489,No Quantity,,70
China,2022,"Glass; cast glass and rolled glass, non-wired sheets, (excluding those coloured throughout the mass (body tinted) opacified, flashed or having an absorbent or reflecting layer)",Export,982677512.0,157361671.718,No Quantity,,70
China,2022,"Glass; cast glass and rolled glass, wired sheets, whether or not having an absorbent or reflecting layer but not otherwise worked",Export,3652675.0,3327818.022,Area in square metres,354820.4,70
China,2022,"Glass; cast glass and rolled glass, wired sheets, whether or not having an absorbent or reflecting layer but not otherwise worked",Import,236247.0,83527.566,Area in square metres,13777.769,70
China,2022,"Glass; cast glass and rolled glass, profiles, not otherwise worked",Import,629899.0,12354.0,No Quantity,,70
China,2022,"Glass; cast glass and rolled glass, profiles, not otherwise worked",Export,166563.0,57115.4,No Quantity,,70
China,2022,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",Import,54259.0,3560.484,No Quantity,,70
China,2022,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",Export,10853154.0,4173413.826,Area in square metres,157102.746,70
China,2022,"Glass; drawn and blown, in sheets, (other than glass coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer)",Import,27920862.0,570774.933,No Quantity,,70
China,2022,"Glass; drawn and blown, in sheets, (other than glass coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer)",Export,56967718.0,23803002.871,Area in square metres,1931451.138,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, having an absorbent reflecting or non-reflecting layer",Import,9639142.0,,No Quantity,,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, having an absorbent reflecting or non-reflecting layer",Export,351103394.0,304823454.65,Area in square metres,30616063.76,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",Import,27898243.0,33040230.856,Area in square metres,3555253.074,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",Export,406156624.0,294176123.0,Area in square metres,52884557.229,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)",Export,1331256514.0,,No Quantity,,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)",Import,623139639.0,,No Quantity,,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, wired glass, whether or not having an absorbent or reflecting layer",Export,1696841.0,487034.574,No Quantity,,70
China,2022,"Glass; float glass and surface ground or polished glass, in sheets, wired glass, whether or not having an absorbent or reflecting layer",Import,411849.0,164637.0,Area in square metres,11058.143,70
China,2022,"Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials",Export,817108951.0,554320827.639,Weight in kilograms,554320827.639,70
China,2022,"Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials",Import,1086904944.0,115174532.424,Weight in kilograms,115174532.424,70
China,2022,"Glass; safety glass, toughened (tempered), of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",Import,17623628.0,1025473.346,Weight in kilograms,1025473.346,70
China,2022,"Glass; safety glass, toughened (tempered), of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",Export,294580374.0,126942353.552,Weight in kilograms,126942353.552,70
China,2022,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",Import,68818960.0,28073962.246,No Quantity,,70
China,2022,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",Export,2730807717.0,2252858344.598,No Quantity,,70
China,2022,"Glass; safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",Import,52852239.0,3404963.97,Weight in kilograms,3404963.97,70
China,2022,"Glass; safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",Export,621931209.0,305854229.581,Weight in kilograms,305854229.581,70
China,2022,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",Export,297779071.0,306886625.0,No Quantity,,70
China,2022,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",Import,3092295.0,405056.075,No Quantity,,70
China,2022,Glass; multiple-walled insulating units of glass,Export,316914694.0,132597894.793,Weight in kilograms,132597894.793,70
China,2022,Glass; multiple-walled insulating units of glass,Import,5726069.0,503009.659,Weight in kilograms,503009.659,70
China,2022,Glass; rear-view mirrors for vehicles,Import,380932344.0,4689684.283,Weight in kilograms,4689684.283,70
China,2022,Glass; rear-view mirrors for vehicles,Export,468121822.0,50702032.299,Weight in kilograms,50702032.299,70
China,2022,"Glass mirrors; unframed, excluding rear-view mirrors for vehicles",Import,5208103.0,911736.054,Weight in kilograms,911736.054,70
China,2022,"Glass mirrors; unframed, excluding rear-view mirrors for vehicles",Export,752528561.0,553222143.73,Weight in kilograms,553222143.73,70
China,2022,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",Import,40945958.0,841277.139,Weight in kilograms,841277.139,70
China,2022,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",Export,2038974771.0,387970860.365,Weight in kilograms,387970860.365,70
China,2022,"Glass; ampoules, of a kind used for the conveyance or packing of goods",Import,612471.0,63766.184,Weight in kilograms,63766.184,70
China,2022,"Glass; ampoules, of a kind used for the conveyance or packing of goods",Export,30314074.0,17464201.27,Weight in kilograms,17464201.27,70
China,2022,"Glass; stoppers, lids and other closures",Export,106045461.0,44416241.208,Weight in kilograms,44416241.208,70
China,2022,"Glass; stoppers, lids and other closures",Import,783913.0,42880.304,Weight in kilograms,42880.304,70
China,2022,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules), used for the conveyance or packing of goods",Import,67447598.0,17744568.518,Weight in kilograms,17744568.518,70
China,2022,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules), used for the conveyance or packing of goods",Export,3024503083.0,1803825114.552,Weight in kilograms,1803825114.552,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for electric lighting",Import,4428586.0,261403.514,Weight in kilograms,261403.514,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for electric lighting",Export,11551527.0,2914250.115,Weight in kilograms,2914250.115,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for cathode-ray tubes",Export,943452.0,13865.073,Weight in kilograms,13865.073,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for cathode-ray tubes",Import,148941.0,497.0,Weight in kilograms,497.0,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, other than for electric lighting and cathode-ray tubes",Export,3816552.0,165136.329,Weight in kilograms,165136.329,70
China,2022,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, other than for electric lighting and cathode-ray tubes",Import,2186366.0,37606.152,Weight in kilograms,37606.152,70
China,2022,"Glassware; of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018), of glass-ceramics",Import,2245127.0,137102.431,Weight in kilograms,137102.431,70
China,2022,"Glassware; of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018), of glass-ceramics",Export,86413338.0,35872977.055,Weight in kilograms,35872977.055,70
China,2022,"Stemware drinking glasses, of lead crystal",Export,1713077.0,246605.449,Weight in kilograms,246605.449,70
China,2022,"Stemware drinking glasses, of lead crystal",Import,3918928.0,65474.331,Weight in kilograms,65474.331,70
China,2022,"Stemware drinking glasses, other than of lead crystal or glass-ceramics",Export,159592751.0,35722515.163,Weight in kilograms,35722515.163,70
China,2022,"Stemware drinking glasses, other than of lead crystal or glass-ceramics",Import,17631853.0,2074925.087,Weight in kilograms,2074925.087,70
China,2022,"Glassware; drinking glasses (not stemware), of lead crystal",Import,7510450.0,229523.258,Weight in kilograms,229523.258,70
China,2022,"Glassware; drinking glasses (not stemware), of lead crystal",Export,16465215.0,2585933.658,Weight in kilograms,2585933.658,70
China,2022,"Glassware; drinking glasses (not stemware), other than of lead crystal or glass-ceramics",Import,26492923.0,6361307.704,Weight in kilograms,6361307.704,70
China,2022,"Glassware; drinking glasses (not stemware), other than of lead crystal or glass-ceramics",Export,1502619076.0,472783754.835,Weight in kilograms,472783754.835,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses), of lead crystal",Import,1966933.0,75210.386,Weight in kilograms,75210.386,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses), of lead crystal",Export,15699565.0,1927361.701,Weight in kilograms,1927361.701,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses), of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C",Export,248326565.0,82904698.69,Weight in kilograms,82904698.69,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses), of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C",Import,20228455.0,2369938.93,Weight in kilograms,2369938.93,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses or of glass-ceramics), of glass n.e.c. in item no. 7013.4",Import,15905773.0,3194993.046,Weight in kilograms,3194993.046,70
China,2022,"Glassware of a kind used for table or kitchen purposes (not drinking glasses or of glass-ceramics), of glass n.e.c. in item no. 7013.4",Export,1538096609.0,522846437.376,Weight in kilograms,522846437.376,70
China,2022,"Glassware; n.e.c. in heading no. 7013, of lead crystal",Import,12581148.0,189396.312,Weight in kilograms,189396.312,70
China,2022,"Glassware; n.e.c. in heading no. 7013, of lead crystal",Export,22255464.0,2735583.152,Weight in kilograms,2735583.152,70
China,2022,"Glassware; n.e.c. in heading no. 7013, other than of lead crystal",Export,1284584995.0,303254593.551,Weight in kilograms,303254593.551,70
China,2022,"Glassware; n.e.c. in heading no. 7013, other than of lead crystal",Import,11135317.0,1252502.332,Weight in kilograms,1252502.332,70
China,2022,"Glassware; signalling, (not optically worked)",Export,110891750.0,3481874.625,Weight in kilograms,3481874.625,70
China,2022,"Glassware; signalling, (not optically worked)",Import,93917501.0,1490709.196,Weight in kilograms,1490709.196,70
China,2022,"Glasses for corrective spectacles; curved, bent, hollowed or the like, not optically worked",Import,58517.0,4116.0,Weight in kilograms,4116.0,70
China,2022,"Glasses for corrective spectacles; curved, bent, hollowed or the like, not optically worked",Export,4287680.0,733157.26,Weight in kilograms,733157.26,70
China,2022,"Glasses; clock or watch and similar, glasses for non-corrective spectacles, curved, bent, hollowed etc, (not optically worked), hollow glass spheres and segments, for the manufacture of such glasses",Export,7750891.0,355136.386,Weight in kilograms,355136.386,70
China,2022,"Glasses; clock or watch and similar, glasses for non-corrective spectacles, curved, bent, hollowed etc, (not optically worked), hollow glass spheres and segments, for the manufacture of such glasses",Import,23263227.0,534981.177,Weight in kilograms,534981.177,70
China,2022,"Glass cubes and other glass smallwares; whether or not on a backing, for mosaics or similar decorative purposes",Import,878816.0,66317.018,Weight in kilograms,66317.018,70
China,2022,"Glass cubes and other glass smallwares; whether or not on a backing, for mosaics or similar decorative purposes",Export,308262355.0,137951067.851,Weight in kilograms,137951067.851,70
China,2022,"Multicellular or foam glass; in blocks, panels, plates, shells or similar forms; paving blocks, slabs, bricks and other articles of pressed or moulded glass",Export,519538314.0,155436093.05,Weight in kilograms,155436093.05,70
China,2022,"Multicellular or foam glass; in blocks, panels, plates, shells or similar forms; paving blocks, slabs, bricks and other articles of pressed or moulded glass",Import,4636975.0,5032131.812,Weight in kilograms,5032131.812,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of fused quartz or other fused silica",Import,11789409.0,28257.572,Weight in kilograms,28257.572,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of fused quartz or other fused silica",Export,37526625.0,7320456.776,Weight in kilograms,7320456.776,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, having a linear co-efficient of expansion not over 5 x 10 (to the minus 6), (or 0.000005)) per Kelvin with a temperature of 0-300 degrees C",Export,12995917.0,1192761.111,Weight in kilograms,1192761.111,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, having a linear co-efficient of expansion not over 5 x 10 (to the minus 6), (or 0.000005)) per Kelvin with a temperature of 0-300 degrees C",Import,31428780.0,509638.846,Weight in kilograms,509638.846,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of glass n.e.c. in heading no. 7017",Export,109494872.0,20429974.714,Weight in kilograms,20429974.714,70
China,2022,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of glass n.e.c. in heading no. 7017",Import,44695147.0,599142.95,Weight in kilograms,599142.95,70
China,2022,"Glass; beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares",Export,939033205.0,153414759.582,Weight in kilograms,153414759.582,70
China,2022,"Glass; beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares",Import,66995887.0,525129.444,Weight in kilograms,525129.444,70
China,2022,Glass microspheres; not exceeding 1mm in diameter,Export,122779438.0,135492519.129,Weight in kilograms,135492519.129,70
China,2022,Glass microspheres; not exceeding 1mm in diameter,Import,51936267.0,13711313.024,Weight in kilograms,13711313.024,70
China,2022,"Glass; articles thereof, statuettes and other ornaments of lamp worked glass, other than imitation jewellery",Export,509169724.0,52898674.336,Weight in kilograms,52898674.336,70
China,2022,"Glass; articles thereof, statuettes and other ornaments of lamp worked glass, other than imitation jewellery",Import,2196692.0,45422.577,Weight in kilograms,45422.577,70
China,2022,"Glass fibres; (including glass wool), chopped strands, of a length of not more than 50mm",Export,355317875.0,304539295.854,Weight in kilograms,304539295.854,70
China,2022,"Glass fibres; (including glass wool), chopped strands, of a length of not more than 50mm",Import,90301073.0,48959121.004,Weight in kilograms,48959121.004,70
China,2022,"Glass fibres; (including glass wool), rovings",Import,17594256.0,,No Quantity,,70
China,2022,"Glass fibres; (including glass wool), rovings",Export,768013698.0,723125344.324,Weight in kilograms,723125344.324,70
China,2022,"Glass fibres; (including glass wool), yarns and slivers",Export,49723833.0,27191136.375,Weight in kilograms,27191136.375,70
China,2022,"Glass fibres; (including glass wool), yarns and slivers",Import,9881223.0,2467944.0,Weight in kilograms,2467944.0,70
China,2022,"Glass fibres; (including glass wool), mechanically bonded mats",Export,30393016.0,15570707.0,Weight in kilograms,15570707.0,70
