Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
Uganda,2001,All Commodities,Export,450527172.0,,No Quantity,
Uganda,2000,All Commodities,Import,953923987.0,,No Quantity,
Uganda,2000,All Commodities,Re-Export,31290782.0,,No Quantity,
Uganda,2000,All Commodities,Export,402823507.0,,No Quantity,
Uganda,1999,All Commodities,Import,1015226161.0,,No Quantity,
Uganda,1999,All Commodities,Export,505700680.0,,No Quantity,
Uganda,1998,All Commodities,Import,1105467776.0,,No Quantity,
Uganda,1998,All Commodities,Export,509850848.0,,No Quantity,
Uganda,1997,All Commodities,Import,795344768.0,,No Quantity,
Uganda,1997,All Commodities,Export,402403200.0,,No Quantity,
Uganda,1996,All Commodities,Import,952745344.0,,No Quantity,
Uganda,1996,All Commodities,Export,714734336.0,,No Quantity,
Uganda,1995,All Commodities,Import,1037641088.0,,No Quantity,
Uganda,1995,All Commodities,Export,575277440.0,,No Quantity,
Uganda,1994,All Commodities,Export,449107488.0,,No Quantity,
Uganda,1994,All Commodities,Import,681020032.0,,No Quantity,
Ukraine,2022,All Commodities,Import,55224067358.78,,No Quantity,
Ukraine,2022,All Commodities,Export,44443200593.62,,No Quantity,
Ukraine,2021,All Commodities,Export,65870275510.39,,No Quantity,
Ukraine,2021,All Commodities,Import,69962816304.35,,No Quantity,
Ukraine,2020,All Commodities,Import,53674668694.62,,No Quantity,
Ukraine,2020,All Commodities,Export,49230799582.56,,No Quantity,
Ukraine,2019,All Commodities,Export,50054402431.03,,No Quantity,
Ukraine,2019,All Commodities,Import,60799689210.96,,No Quantity,
Ukraine,2018,All Commodities,Export,47334679853.77,,No Quantity,
Ukraine,2018,All Commodities,Import,57187093429.57,,No Quantity,
Ukraine,2017,All Commodities,Import,49439155766.36,,No Quantity,
Ukraine,2017,All Commodities,Export,43428391056.39,,No Quantity,
Ukraine,2016,All Commodities,Import,39249626345.39,,No Quantity,
Ukraine,2016,All Commodities,Export,36361032464.8,,No Quantity,
Ukraine,2015,All Commodities,Export,38127039558.0,,No Quantity,
Ukraine,2015,All Commodities,Import,37516153220.0,,No Quantity,
Ukraine,2014,All Commodities,Import,54381409090.0,,No Quantity,
Ukraine,2014,All Commodities,Export,53913302426.0,,No Quantity,
Ukraine,2013,All Commodities,Import,76986012502.0,,No Quantity,
Ukraine,2013,All Commodities,Export,63320468792.0,,No Quantity,
Ukraine,2012,All Commodities,Export,68694495448.0,,No Quantity,
Ukraine,2012,All Commodities,Import,84656666978.0,,No Quantity,
Ukraine,2011,All Commodities,Export,68393034211.0,,No Quantity,
Ukraine,2011,All Commodities,Import,82607537264.0,,No Quantity,
Ukraine,2010,All Commodities,Export,51430285576.0,,No Quantity,
Ukraine,2010,All Commodities,Import,60737134586.0,,No Quantity,
Ukraine,2009,All Commodities,Export,39695647589.0,,No Quantity,
Ukraine,2009,All Commodities,Import,45412943890.0,,No Quantity,
Ukraine,2008,All Commodities,Export,66952306463.0,,No Quantity,
Ukraine,2008,All Commodities,Import,85448380848.0,,No Quantity,
Ukraine,2007,All Commodities,Export,49294389698.0,,No Quantity,
Ukraine,2007,All Commodities,Import,60600580936.0,,No Quantity,
Ukraine,2006,All Commodities,Export,38367609299.0,,No Quantity,
Ukraine,2006,All Commodities,Import,45021620604.0,,No Quantity,
Ukraine,2005,All Commodities,Export,34227973958.0,,No Quantity,
Ukraine,2005,All Commodities,Import,36121997444.0,,No Quantity,
Ukraine,2004,All Commodities,Export,32666131940.0,,No Quantity,
Ukraine,2004,All Commodities,Import,28996784330.0,,No Quantity,
Ukraine,2003,All Commodities,Import,23020437660.0,,No Quantity,
Ukraine,2003,All Commodities,Export,23066845560.0,,No Quantity,
Ukraine,2002,All Commodities,Import,16975884130.0,,No Quantity,
Ukraine,2002,All Commodities,Export,17927432230.0,,No Quantity,
Ukraine,2001,All Commodities,Import,15775092660.0,,No Quantity,
Ukraine,2001,All Commodities,Export,16264734340.0,,No Quantity,
Ukraine,2000,All Commodities,Import,13956027190.0,,No Quantity,
Ukraine,2000,All Commodities,Export,14572550140.0,,No Quantity,
Ukraine,1999,All Commodities,Export,11581572096.0,,No Quantity,
Ukraine,1999,All Commodities,Import,11846114304.0,,No Quantity,
Ukraine,1998,All Commodities,Export,12637410304.0,,No Quantity,
Ukraine,1998,All Commodities,Import,14675974144.0,,No Quantity,
Ukraine,1997,All Commodities,Export,14217475072.0,,No Quantity,
Ukraine,1997,All Commodities,Import,17124859904.0,,No Quantity,
Ukraine,1996,All Commodities,Export,14400242688.0,,No Quantity,
Ukraine,1996,All Commodities,Import,17602879488.0,,No Quantity,
United Arab Emirates,2022,All Commodities,Export,353802083169.032,,No Quantity,
United Arab Emirates,2022,All Commodities,Re-Export,159247820233.13,,No Quantity,
United Arab Emirates,2022,All Commodities,Import,373587427749.746,,No Quantity,
United Arab Emirates,2021,All Commodities,Import,347528997702.207,,No Quantity,
United Arab Emirates,2021,All Commodities,Re-Export,123629941901.169,,No Quantity,
United Arab Emirates,2021,All Commodities,Export,425159796503.562,,No Quantity,
United Arab Emirates,2020,All Commodities,Re-Export,98568574588.215,,No Quantity,
United Arab Emirates,2020,All Commodities,Export,335296907869.73,,No Quantity,
United Arab Emirates,2020,All Commodities,Import,246961070632.623,,No Quantity,
United Arab Emirates,2019,All Commodities,Export,389427993903.956,,No Quantity,
United Arab Emirates,2019,All Commodities,Import,288446698975.132,,No Quantity,
United Arab Emirates,2019,All Commodities,Re-Export,124446647314.138,,No Quantity,
United Arab Emirates,2018,All Commodities,Import,244687551962.78,,No Quantity,
United Arab Emirates,2018,All Commodities,Export,387964272061.879,,No Quantity,
United Arab Emirates,2018,All Commodities,Re-Export,214580043892.573,,No Quantity,
United Arab Emirates,2017,All Commodities,Import,257733259747.664,,No Quantity,
United Arab Emirates,2017,All Commodities,Export,313599362102.95,,No Quantity,
United Arab Emirates,2017,All Commodities,Re-Export,148828446262.026,,No Quantity,
United Arab Emirates,2016,All Commodities,Export,295046691148.668,,No Quantity,
United Arab Emirates,2016,All Commodities,Import,270779148786.635,,No Quantity,
United Arab Emirates,2016,All Commodities,Re-Export,145112606991.154,,No Quantity,
United Arab Emirates,2015,All Commodities,Import,287024695498.028,,No Quantity,
United Arab Emirates,2015,All Commodities,Re-Export,134844483034.104,,No Quantity,
United Arab Emirates,2015,All Commodities,Export,300478647816.83,,No Quantity,
United Arab Emirates,2014,All Commodities,Re-Export,140455589437.478,,No Quantity,
United Arab Emirates,2014,All Commodities,Export,343043069617.814,,No Quantity,
United Arab Emirates,2014,All Commodities,Import,298608729224.014,,No Quantity,
United Arab Emirates,2013,All Commodities,Re-Export,137698995544.532,,No Quantity,
United Arab Emirates,2013,All Commodities,Export,371217682109.22,,No Quantity,
United Arab Emirates,2013,All Commodities,Import,294955904012.002,,No Quantity,
United Arab Emirates,2012,All Commodities,Import,261022920180.0,,No Quantity,
United Arab Emirates,2012,All Commodities,Re-Export,108846048460.0,,No Quantity,
United Arab Emirates,2012,All Commodities,Export,350123000000.0,,No Quantity,
United Arab Emirates,2011,All Commodities,Re-Export,57411059555.0,,No Quantity,
United Arab Emirates,2011,All Commodities,Export,252556000000.0,,No Quantity,
United Arab Emirates,2011,All Commodities,Import,210945000000.0,,No Quantity,
United Arab Emirates,2010,All Commodities,Re-Export,50609448814.0,,No Quantity,
United Arab Emirates,2010,All Commodities,Export,198362000000.0,,No Quantity,
United Arab Emirates,2010,All Commodities,Import,187001000000.0,,No Quantity,
United Arab Emirates,2009,All Commodities,Re-Export,40216017630.0,,No Quantity,
United Arab Emirates,2009,All Commodities,Export,174725000000.0,,No Quantity,
United Arab Emirates,2009,All Commodities,Import,164251000000.0,,No Quantity,
United Arab Emirates,2008,All Commodities,Re-Export,44341600890.0,,No Quantity,
United Arab Emirates,2008,All Commodities,Export,210000000000.0,,No Quantity,
United Arab Emirates,2008,All Commodities,Import,175485699238.0,,No Quantity,
United Arab Emirates,2007,All Commodities,Re-Export,34945780352.0,,No Quantity,
United Arab Emirates,2007,All Commodities,Export,156634000000.0,,No Quantity,
United Arab Emirates,2007,All Commodities,Import,127001504679.0,,No Quantity,
United Arab Emirates,2006,All Commodities,Re-Export,26025619362.0,,No Quantity,
United Arab Emirates,2006,All Commodities,Export,142505000000.0,,No Quantity,
United Arab Emirates,2006,All Commodities,Import,97863600000.0,,No Quantity,
United Arab Emirates,2005,All Commodities,Re-Export,26423885449.0,,No Quantity,
United Arab Emirates,2005,All Commodities,Export,115452993193.0,,No Quantity,
United Arab Emirates,2005,All Commodities,Import,80814015853.0,,No Quantity,
United Arab Emirates,2004,All Commodities,Re-Export,18928439818.0,,No Quantity,
United Arab Emirates,2004,All Commodities,Export,90638000000.0,,No Quantity,
United Arab Emirates,2004,All Commodities,Import,72072000000.0,,No Quantity,
United Arab Emirates,2003,All Commodities,Re-Export,13804401779.0,,No Quantity,
United Arab Emirates,2003,All Commodities,Export,67135000000.0,,No Quantity,
United Arab Emirates,2003,All Commodities,Import,52074000000.0,,No Quantity,
United Arab Emirates,2002,All Commodities,Re-Export,11198069575.0,,No Quantity,
United Arab Emirates,2002,All Commodities,Export,52163400000.0,,No Quantity,
United Arab Emirates,2002,All Commodities,Import,42652100000.0,,No Quantity,
United Arab Emirates,2001,All Commodities,Re-Export,8562014831.0,,No Quantity,
United Arab Emirates,2001,All Commodities,Import,30544757668.0,,No Quantity,
United Arab Emirates,2001,All Commodities,Export,32669157299.0,,No Quantity,
United Arab Emirates,2000,All Commodities,Re-Export,7105967253.0,,No Quantity,
United Arab Emirates,2000,All Commodities,Import,27192313655.0,,No Quantity,
United Arab Emirates,2000,All Commodities,Export,37719889281.0,,No Quantity,
United Arab Emirates,1999,All Commodities,Import,25911556936.0,,No Quantity,
United Arab Emirates,1999,All Commodities,Re-Export,6262692300.0,,No Quantity,
United Arab Emirates,1999,All Commodities,Export,26479226340.0,,No Quantity,
United Arab Emirates,1993,All Commodities,Import,5506344960.0,,No Quantity,
United Arab Emirates,1993,All Commodities,Re-Export,2799648256.0,,No Quantity,
United Arab Emirates,1993,All Commodities,Export,3379667968.0,,No Quantity,
United Arab Emirates,1992,All Commodities,Import,5188946944.0,,No Quantity,
United Arab Emirates,1992,All Commodities,Export,504472832.0,,No Quantity,
United Arab Emirates,1991,All Commodities,Import,4284482560.0,,No Quantity,
United Arab Emirates,1991,All Commodities,Export,485589888.0,,No Quantity,
United Kingdom,2022,All Commodities,Re-Export,39151229177.79,,No Quantity,
United Kingdom,2022,All Commodities,Import,821631452550.547,,No Quantity,
United Kingdom,2022,All Commodities,Export,532343432982.474,,No Quantity,
United Kingdom,2021,All Commodities,Import,688236538506.736,,No Quantity,
United Kingdom,2021,All Commodities,Re-Export,21325043617.593,,No Quantity,
United Kingdom,2021,All Commodities,Export,470547786029.463,,No Quantity,
United Kingdom,2020,All Commodities,Re-Export,25542578406.15,,No Quantity,
United Kingdom,2020,All Commodities,Export,395692086586.138,,No Quantity,
United Kingdom,2020,All Commodities,Import,634174870301.665,,No Quantity,
United Kingdom,2019,All Commodities,Import,692494170352.687,,No Quantity,
United Kingdom,2019,All Commodities,Re-Export,4256492786.378,,No Quantity,
United Kingdom,2019,All Commodities,Export,468322416147.586,,No Quantity,
United Kingdom,2018,All Commodities,Import,671694257766.444,,No Quantity,
United Kingdom,2018,All Commodities,Export,490840363553.577,,No Quantity,
United Kingdom,2017,All Commodities,Import,640907688603.23,,No Quantity,
United Kingdom,2017,All Commodities,Re-Export,1472208363.699,,No Quantity,
United Kingdom,2017,All Commodities,Export,441847324214.296,,No Quantity,
United Kingdom,2016,All Commodities,Export,411463355625.0,,No Quantity,
United Kingdom,2016,All Commodities,Import,636367936193.0,,No Quantity,
United Kingdom,2015,All Commodities,Export,466295682754.0,,No Quantity,
United Kingdom,2015,All Commodities,Import,630251057548.0,,No Quantity,
United Kingdom,2014,All Commodities,Re-Export,9271608760.0,,No Quantity,
United Kingdom,2014,All Commodities,Export,511145442935.0,,No Quantity,
United Kingdom,2014,All Commodities,Import,694344323261.0,,No Quantity,
United Kingdom,2013,All Commodities,Re-Export,6539885234.0,,No Quantity,
United Kingdom,2013,All Commodities,Export,548041853304.0,,No Quantity,
United Kingdom,2013,All Commodities,Import,657222527853.0,,No Quantity,
United Kingdom,2012,All Commodities,Export,481225753723.0,,No Quantity,
United Kingdom,2012,All Commodities,Import,689137011265.0,,No Quantity,
United Kingdom,2012,All Commodities,Re-Export,7227603740.0,,No Quantity,
United Kingdom,2011,All Commodities,Import,717606233152.0,,No Quantity,
United Kingdom,2011,All Commodities,Export,517288693419.0,,No Quantity,
United Kingdom,2010,All Commodities,Import,627617523093.0,,No Quantity,
United Kingdom,2010,All Commodities,Export,422014118473.0,,No Quantity,
United Kingdom,2009,All Commodities,Export,359615540058.0,,No Quantity,
United Kingdom,2009,All Commodities,Import,552042034589.0,,No Quantity,
United Kingdom,2008,All Commodities,Export,482020961916.0,,No Quantity,
United Kingdom,2008,All Commodities,Import,705344160844.0,,No Quantity,
United Kingdom,2007,All Commodities,Export,454005489911.0,,No Quantity,
United Kingdom,2007,All Commodities,Import,679917917606.0,,No Quantity,
United Kingdom,2006,All Commodities,Export,458598557420.0,,No Quantity,
United Kingdom,2006,All Commodities,Import,614811651266.0,,No Quantity,
United Kingdom,2005,All Commodities,Export,392744018675.0,,No Quantity,
United Kingdom,2005,All Commodities,Import,528460952104.0,,No Quantity,
United Kingdom,2004,All Commodities,Export,355027953622.0,,No Quantity,
United Kingdom,2004,All Commodities,Import,502886191564.0,,No Quantity,
United Kingdom,2003,All Commodities,Export,312059899702.0,,No Quantity,
United Kingdom,2003,All Commodities,Import,425369491041.0,,No Quantity,
United Kingdom,2002,All Commodities,Export,285996254299.0,,No Quantity,
United Kingdom,2002,All Commodities,Import,372059498514.0,,No Quantity,
United Kingdom,2001,All Commodities,Export,279425458536.0,,No Quantity,
United Kingdom,2001,All Commodities,Import,358702944795.0,,No Quantity,
United Kingdom,2000,All Commodities,Export,294899046600.0,,No Quantity,
United Kingdom,2000,All Commodities,Import,374702690648.0,,No Quantity,
United Kingdom,1999,All Commodities,Import,315333083128.0,,No Quantity,
United Kingdom,1999,All Commodities,Export,265442493128.0,,No Quantity,
United Kingdom,1998,All Commodities,Import,311879512480.0,,No Quantity,
United Kingdom,1998,All Commodities,Export,270295285330.0,,No Quantity,
United Kingdom,1997,All Commodities,Import,305135405241.0,,No Quantity,
United Kingdom,1997,All Commodities,Export,278906969481.0,,No Quantity,
United Kingdom,1996,All Commodities,Import,282720141312.0,,No Quantity,
United Kingdom,1996,All Commodities,Export,253622091776.0,,No Quantity,
United Kingdom,1995,All Commodities,Import,261456478208.0,,No Quantity,
United Kingdom,1995,All Commodities,Export,234372202496.0,,No Quantity,
United Kingdom,1994,All Commodities,Import,223955009536.0,,No Quantity,
United Kingdom,1994,All Commodities,Export,198797344768.0,,No Quantity,
United Kingdom,1993,All Commodities,Import,195956785152.0,,No Quantity,
United Kingdom,1993,All Commodities,Export,167411728384.0,,No Quantity,
United Rep. of Tanzania,2022,All Commodities,Import,15654447273.284,,No Quantity,
United Rep. of Tanzania,2022,All Commodities,Re-Export,117312618.6,,No Quantity,
United Rep. of Tanzania,2022,All Commodities,Export,6824846110.904,,No Quantity,
United Rep. of Tanzania,2021,All Commodities,Export,6390862886.744,,No Quantity,
United Rep. of Tanzania,2021,All Commodities,Re-Export,90196599.61,,No Quantity,
United Rep. of Tanzania,2021,All Commodities,Import,10873264133.534,,No Quantity,
United Rep. of Tanzania,2020,All Commodities,Export,6076410130.381,,No Quantity,
United Rep. of Tanzania,2020,All Commodities,Re-Export,91549051.46,,No Quantity,
United Rep. of Tanzania,2020,All Commodities,Import,8516523405.047,,No Quantity,
United Rep. of Tanzania,2019,All Commodities,Re-Export,242843690.879,,No Quantity,
United Rep. of Tanzania,2019,All Commodities,Export,5003764881.184,,No Quantity,
United Rep. of Tanzania,2019,All Commodities,Import,9054671035.44,,No Quantity,
United Rep. of Tanzania,2018,All Commodities,Export,3669212438.537,,No Quantity,
United Rep. of Tanzania,2018,All Commodities,Import,8553677024.139,,No Quantity,
United Rep. of Tanzania,2017,All Commodities,Import,7765411242.0,,No Quantity,
United Rep. of Tanzania,2017,All Commodities,Export,4178109062.771,,No Quantity,
United Rep. of Tanzania,2016,All Commodities,Export,4741924583.0,,No Quantity,
United Rep. of Tanzania,2016,All Commodities,Import,7876086602.0,,No Quantity,
United Rep. of Tanzania,2015,All Commodities,Import,14705968733.0,,No Quantity,
United Rep. of Tanzania,2015,All Commodities,Export,5854230521.0,,No Quantity,
United Rep. of Tanzania,2014,All Commodities,Export,5704653520.0,,No Quantity,
United Rep. of Tanzania,2014,All Commodities,Import,12691109568.0,,No Quantity,
United Rep. of Tanzania,2013,All Commodities,Import,12525411044.0,,No Quantity,
United Rep. of Tanzania,2013,All Commodities,Export,4412548850.0,,No Quantity,
United Rep. of Tanzania,2012,All Commodities,Export,5547229200.0,,No Quantity,
United Rep. of Tanzania,2012,All Commodities,Import,11715589144.0,,No Quantity,
United Rep. of Tanzania,2011,All Commodities,Import,11184220765.0,,No Quantity,
United Rep. of Tanzania,2011,All Commodities,Export,4734959519.0,,No Quantity,
United Rep. of Tanzania,2010,All Commodities,Import,8012873966.0,,No Quantity,
United Rep. of Tanzania,2010,All Commodities,Re-Export,128912814.0,,No Quantity,
United Rep. of Tanzania,2010,All Commodities,Export,4050546445.0,,No Quantity,
United Rep. of Tanzania,2009,All Commodities,Import,6530823093.0,,No Quantity,
United Rep. of Tanzania,2009,All Commodities,Export,2982404782.0,,No Quantity,
United Rep. of Tanzania,2008,All Commodities,Import,8087734648.0,,No Quantity,
United Rep. of Tanzania,2008,All Commodities,Export,3121078906.0,,No Quantity,
United Rep. of Tanzania,2007,All Commodities,Import,5919021594.0,,No Quantity,
United Rep. of Tanzania,2007,All Commodities,Re-Export,174450744.0,,No Quantity,
United Rep. of Tanzania,2007,All Commodities,Export,2139346909.0,,No Quantity,
United Rep. of Tanzania,2006,All Commodities,Import,4526727744.0,,No Quantity,
United Rep. of Tanzania,2006,All Commodities,Re-Export,153382531.0,,No Quantity,
United Rep. of Tanzania,2006,All Commodities,Export,1864681470.0,,No Quantity,
United Rep. of Tanzania,2005,All Commodities,Import,3246825669.0,,No Quantity,
United Rep. of Tanzania,2005,All Commodities,Re-Export,132013626.0,,No Quantity,
United Rep. of Tanzania,2005,All Commodities,Export,1671777582.0,,No Quantity,
United Rep. of Tanzania,2004,All Commodities,Import,2556444820.0,,No Quantity,
United Rep. of Tanzania,2004,All Commodities,Re-Export,136234803.0,,No Quantity,
United Rep. of Tanzania,2004,All Commodities,Export,1473113396.0,,No Quantity,
United Rep. of Tanzania,2003,All Commodities,Import,2164320375.0,,No Quantity,
United Rep. of Tanzania,2003,All Commodities,Export,1132004180.0,,No Quantity,
United Rep. of Tanzania,2002,All Commodities,Import,1691192746.0,,No Quantity,
United Rep. of Tanzania,2002,All Commodities,Export,901362265.0,,No Quantity,
United Rep. of Tanzania,2001,All Commodities,Import,1728924816.0,,No Quantity,
United Rep. of Tanzania,2001,All Commodities,Export,768322740.0,,No Quantity,
United Rep. of Tanzania,2000,All Commodities,Import,1612984833.0,,No Quantity,
United Rep. of Tanzania,2000,All Commodities,Export,655840668.0,,No Quantity,
United Rep. of Tanzania,1999,All Commodities,Import,1588020090.0,,No Quantity,
United Rep. of Tanzania,1999,All Commodities,Export,642050059.0,,No Quantity,
United Rep. of Tanzania,1998,All Commodities,Import,1670766464.0,,No Quantity,
United Rep. of Tanzania,1998,All Commodities,Export,630078400.0,,No Quantity,
United Rep. of Tanzania,1997,All Commodities,Import,1301926528.0,,No Quantity,
United Rep. of Tanzania,1997,All Commodities,Export,598168576.0,,No Quantity,
United Rep. of Tanzania,1996,All Commodities,Import,1252660096.0,,No Quantity,
United Rep. of Tanzania,1995,All Commodities,Import,1652983168.0,,No Quantity,
Uruguay,2022,All Commodities,Export,11189987594.0,,No Quantity,
Uruguay,2022,All Commodities,Import,12973460921.68,,No Quantity,
Uruguay,2021,All Commodities,Import,10320349453.72,,No Quantity,
Uruguay,2021,All Commodities,Export,9541020289.0,,No Quantity,
Uruguay,2020,All Commodities,Import,7564488840.82,,No Quantity,
Uruguay,2020,All Commodities,Export,6863945565.0,,No Quantity,
Uruguay,2019,All Commodities,Import,8245758796.97,,No Quantity,
Uruguay,2019,All Commodities,Export,7680345441.0,,No Quantity,
Uruguay,2018,All Commodities,Import,8893245997.86,,No Quantity,
Uruguay,2018,All Commodities,Export,7502144832.0,,No Quantity,
Uruguay,2017,All Commodities,Export,7889387375.0,,No Quantity,
Uruguay,2017,All Commodities,Import,8457876667.98,,No Quantity,
Uruguay,2016,All Commodities,Export,6963552025.0,,No Quantity,
Uruguay,2016,All Commodities,Import,8136629138.0,,No Quantity,
Uruguay,2015,All Commodities,Import,9489416542.0,,No Quantity,
Uruguay,2015,All Commodities,Export,7669514564.0,,No Quantity,
Uruguay,2014,All Commodities,Import,10762296786.0,,No Quantity,
Uruguay,2014,All Commodities,Export,9165707594.0,,No Quantity,
Uruguay,2013,All Commodities,Import,11642380101.0,,No Quantity,
Uruguay,2013,All Commodities,Export,9065753626.0,,No Quantity,
Uruguay,2012,All Commodities,Import,11652107818.0,,No Quantity,
Uruguay,2012,All Commodities,Export,8709217341.0,,No Quantity,
Uruguay,2011,All Commodities,Import,10726377515.0,,No Quantity,
Uruguay,2011,All Commodities,Export,7911749310.0,,No Quantity,
Uruguay,2010,All Commodities,Import,8621757641.0,,No Quantity,
Uruguay,2010,All Commodities,Export,6724161707.0,,No Quantity,
Uruguay,2009,All Commodities,Import,6906724905.0,,No Quantity,
Uruguay,2009,All Commodities,Export,5404763196.0,,No Quantity,
Uruguay,2008,All Commodities,Export,5941894999.0,,No Quantity,
Uruguay,2008,All Commodities,Import,9069360168.0,,No Quantity,
Uruguay,2007,All Commodities,Import,5627662830.0,,No Quantity,
Uruguay,2007,All Commodities,Export,4517549425.0,,No Quantity,
Uruguay,2006,All Commodities,Import,4806055547.0,,No Quantity,
Uruguay,2006,All Commodities,Export,3989321195.0,,No Quantity,
Uruguay,2005,All Commodities,Export,3421891841.0,,No Quantity,
Uruguay,2005,All Commodities,Import,3878882321.0,,No Quantity,
Uruguay,2004,All Commodities,Import,3118631405.0,,No Quantity,
Uruguay,2004,All Commodities,Export,2937228124.0,,No Quantity,
Uruguay,2003,All Commodities,Import,2190369569.0,,No Quantity,
Uruguay,2003,All Commodities,Export,2208149687.0,,No Quantity,
Uruguay,2002,All Commodities,Import,1966843510.0,,No Quantity,
Uruguay,2002,All Commodities,Export,1861037660.0,,No Quantity,
Uruguay,2001,All Commodities,Import,3060842699.0,,No Quantity,
Uruguay,2001,All Commodities,Export,2057579754.0,,No Quantity,
Uruguay,2000,All Commodities,Import,3465809103.0,,No Quantity,
Uruguay,2000,All Commodities,Export,2295400680.0,,No Quantity,
Uruguay,1999,All Commodities,Import,3356245106.0,,No Quantity,
Uruguay,1999,All Commodities,Export,2237041803.0,,No Quantity,
Uruguay,1998,All Commodities,Import,3807613952.0,,No Quantity,
Uruguay,1998,All Commodities,Export,2769650688.0,,No Quantity,
Uruguay,1997,All Commodities,Export,2729518080.0,,No Quantity,
Uruguay,1997,All Commodities,Import,3715532288.0,,No Quantity,
Uruguay,1996,All Commodities,Import,3322374912.0,,No Quantity,
Uruguay,1996,All Commodities,Export,2397445376.0,,No Quantity,
Uruguay,1995,All Commodities,Import,2865744896.0,,No Quantity,
Uruguay,1995,All Commodities,Export,2106174080.0,,No Quantity,
Uruguay,1994,All Commodities,Import,2707172864.0,,No Quantity,
Uruguay,1994,All Commodities,Export,1914475648.0,,No Quantity,
USA,2022,All Commodities,Export,2062089832731.0,,No Quantity,
USA,2022,All Commodities,Re-Export,318279084939.0,,No Quantity,
USA,2022,All Commodities,Import,3372902165775.0,,No Quantity,
USA,2021,All Commodities,Import,2932976075226.0,,No Quantity,
USA,2021,All Commodities,Export,1753136708106.0,,No Quantity,
USA,2021,All Commodities,Re-Export,274537690132.0,,No Quantity,
USA,2020,All Commodities,Import,2405381557667.0,,No Quantity,
USA,2020,All Commodities,Export,1430253623489.0,,No Quantity,
USA,2020,All Commodities,Re-Export,223136262057.0,,No Quantity,
USA,2019,All Commodities,Re-Export,249813678499.0,,No Quantity,
USA,2019,All Commodities,Export,1644276220783.0,,No Quantity,
USA,2019,All Commodities,Import,2567492197103.0,,No Quantity,
USA,2018,All Commodities,Export,1665302936591.0,,No Quantity,
USA,2018,All Commodities,Re-Export,252049346594.0,,No Quantity,
USA,2018,All Commodities,Import,2611432490157.0,,No Quantity,
USA,2017,All Commodities,Import,2405276626657.0,,No Quantity,
USA,2017,All Commodities,Re-Export,238246508868.0,,No Quantity,
USA,2017,All Commodities,Export,1545809598154.0,,No Quantity,
USA,2016,All Commodities,Re-Export,224163771762.0,,No Quantity,
USA,2016,All Commodities,Export,1450906272956.0,,No Quantity,
USA,2016,All Commodities,Import,2247167254438.0,,No Quantity,
USA,2015,All Commodities,Re-Export,215444768848.0,,No Quantity,
USA,2015,All Commodities,Export,1501845863839.0,,No Quantity,
USA,2015,All Commodities,Import,2313424569327.0,,No Quantity,
USA,2014,All Commodities,Import,2410855476207.0,,No Quantity,
USA,2014,All Commodities,Re-Export,220677110252.0,,No Quantity,
USA,2014,All Commodities,Export,1619742863865.0,,No Quantity,
USA,2013,All Commodities,Import,2326590208528.0,,No Quantity,
USA,2013,All Commodities,Re-Export,206915365942.0,,No Quantity,
USA,2013,All Commodities,Export,1577587252487.0,,No Quantity,
USA,2012,All Commodities,Import,2334677716383.0,,No Quantity,
USA,2012,All Commodities,Re-Export,192999670673.0,,No Quantity,
USA,2012,All Commodities,Export,1544932014357.0,,No Quantity,
USA,2011,All Commodities,Import,2263619062869.0,,No Quantity,
USA,2011,All Commodities,Re-Export,181955071232.0,,No Quantity,
USA,2011,All Commodities,Export,1481682201761.0,,No Quantity,
USA,2010,All Commodities,Import,1968259900993.0,,No Quantity,
USA,2010,All Commodities,Re-Export,155903434580.0,,No Quantity,
USA,2010,All Commodities,Export,1278099187391.0,,No Quantity,
USA,2009,All Commodities,Import,1601895815130.0,,No Quantity,
USA,2009,All Commodities,Re-Export,120179289438.0,,No Quantity,
USA,2009,All Commodities,Export,1056712078245.0,,No Quantity,
USA,2008,All Commodities,Import,2164834031060.0,,No Quantity,
USA,2008,All Commodities,Re-Export,130281588764.0,,No Quantity,
USA,2008,All Commodities,Export,1299898877213.0,,No Quantity,
USA,2007,All Commodities,Import,2017120776311.0,,No Quantity,
USA,2007,All Commodities,Re-Export,116328266119.0,,No Quantity,
USA,2007,All Commodities,Export,1162538149766.0,,No Quantity,
USA,2006,All Commodities,Re-Export,107643179103.0,,No Quantity,
USA,2006,All Commodities,Export,1037029245257.0,,No Quantity,
USA,2006,All Commodities,Import,1918997094449.0,,No Quantity,
USA,2005,All Commodities,Re-Export,101118405511.0,,No Quantity,
USA,2005,All Commodities,Export,901041411256.0,,No Quantity,
USA,2005,All Commodities,Import,1734849141777.0,,No Quantity,
USA,2004,All Commodities,Re-Export,89658522425.0,,No Quantity,
USA,2004,All Commodities,Export,814844394245.0,,No Quantity,
USA,2004,All Commodities,Import,1525304217271.0,,No Quantity,
USA,2003,All Commodities,Re-Export,72029742052.0,,No Quantity,
USA,2003,All Commodities,Export,724736583355.0,,No Quantity,
USA,2003,All Commodities,Import,1302833508196.0,,No Quantity,
USA,2002,All Commodities,Re-Export,63789730447.0,,No Quantity,
USA,2002,All Commodities,Export,693068306701.0,,No Quantity,
USA,2002,All Commodities,Import,1200095833882.0,,No Quantity,
USA,2001,All Commodities,Re-Export,64778211655.0,,No Quantity,
