Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
USA,2022,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",Re-Export,38578244.0,2356829.0,Weight in kilograms,2356829.0,61
USA,2022,"Garments; of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",Export,14111571.0,477757.0,Weight in kilograms,477757.0,61
USA,2022,"Garments; of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",Import,48103891.0,11641519.0,Weight in kilograms,11641519.0,61
USA,2022,"Garments; of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",Re-Export,10763224.0,204867.0,Weight in kilograms,204867.0,61
USA,2022,"Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted",Export,62358859.0,2013368.0,Weight in kilograms,2013368.0,61
USA,2022,"Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted",Import,71555604.0,2540044.0,Weight in kilograms,2540044.0,61
USA,2022,"Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted",Re-Export,27713201.0,858189.0,Weight in kilograms,858189.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",Export,15048050.0,519033.0,Weight in kilograms,519033.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",Import,106462549.0,3882857.0,Weight in kilograms,3882857.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",Re-Export,1009851.0,20428.0,Weight in kilograms,20428.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",Export,11932525.0,301030.0,Weight in kilograms,301030.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",Re-Export,10058124.0,239423.0,Weight in kilograms,239423.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",Import,60792507.0,8381234.0,Weight in kilograms,8381234.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",Export,840357.0,22413.0,Weight in kilograms,22413.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",Re-Export,262254.0,5706.0,Weight in kilograms,5706.0,61
USA,2022,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",Import,26266156.0,2728841.0,Weight in kilograms,2728841.0,61
USA,2022,"Hosiery; women's, full-length or knee-length (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",Import,16726424.0,835402.0,Weight in kilograms,835402.0,61
USA,2022,"Hosiery; women's, full-length or knee-length (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",Export,3807886.0,162520.0,Weight in kilograms,162520.0,61
USA,2022,"Hosiery; women's, full-length or knee-length (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",Re-Export,280958.0,7963.0,Weight in kilograms,7963.0,61
USA,2022,"Hosiery and footwear; without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",Re-Export,392522.0,15299.0,Weight in kilograms,15299.0,61
USA,2022,"Hosiery and footwear; without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",Export,30492465.0,1181397.0,Weight in kilograms,1181397.0,61
USA,2022,"Hosiery and footwear; without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",Import,27215357.0,1127360.0,Weight in kilograms,1127360.0,61
USA,2022,"Hosiery and footwear; without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Re-Export,14963836.0,799326.0,Weight in kilograms,799326.0,61
USA,2022,"Hosiery and footwear; without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Export,29863110.0,1771196.0,Weight in kilograms,1771196.0,61
USA,2022,"Hosiery and footwear; without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Import,673724903.0,54963484.0,Weight in kilograms,54963484.0,61
USA,2022,"Hosiery and footwear; without applied soles, of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Export,56626188.0,3876366.0,Weight in kilograms,3876366.0,61
USA,2022,"Hosiery and footwear; without applied soles, of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Re-Export,26999640.0,2120977.0,Weight in kilograms,2120977.0,61
USA,2022,"Hosiery and footwear; without applied soles, of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Import,1775166103.0,168867403.0,Weight in kilograms,168867403.0,61
USA,2022,"Hosiery and footwear; without applied soles, of textile materials n.e.c. in item no. 6115.9, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Re-Export,903895.0,54655.0,Weight in kilograms,54655.0,61
USA,2022,"Hosiery and footwear; without applied soles, of textile materials n.e.c. in item no. 6115.9, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Export,3138767.0,120802.0,Weight in kilograms,120802.0,61
USA,2022,"Hosiery and footwear; without applied soles, of textile materials n.e.c. in item no. 6115.9, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",Import,32516445.0,2539252.0,Weight in kilograms,2539252.0,61
USA,2022,"Gloves, mittens and mitts; knitted or crocheted, impregnated, coated, covered or laminated with plastics or rubber",Import,891380100.0,50427461.0,Weight in kilograms,50427461.0,61
USA,2022,"Gloves, mittens and mitts; knitted or crocheted, impregnated, coated, covered or laminated with plastics or rubber",Re-Export,32316293.0,1253124.0,Weight in kilograms,1253124.0,61
USA,2022,"Gloves, mittens and mitts; knitted or crocheted, impregnated, coated, covered or laminated with plastics or rubber",Export,59090099.0,2263576.0,Weight in kilograms,2263576.0,61
USA,2022,"Gloves, mittens and mitts; of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Re-Export,286177.0,9311.0,Weight in kilograms,9311.0,61
USA,2022,"Gloves, mittens and mitts; of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Export,627832.0,14801.0,Weight in kilograms,14801.0,61
USA,2022,"Gloves, mittens and mitts; of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Import,14098958.0,228639.0,Weight in kilograms,228639.0,61
USA,2022,"Gloves, mittens and mitts; of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Export,3315601.0,152630.0,Weight in kilograms,152630.0,61
USA,2022,"Gloves, mittens and mitts; of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Re-Export,1342356.0,63943.0,Weight in kilograms,63943.0,61
USA,2022,"Gloves, mittens and mitts; of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Import,55183217.0,11364510.0,Weight in kilograms,11364510.0,61
USA,2022,"Gloves, mittens and mitts; of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Re-Export,10196201.0,179263.0,Weight in kilograms,179263.0,61
USA,2022,"Gloves, mittens and mitts; of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Export,20235947.0,383891.0,Weight in kilograms,383891.0,61
USA,2022,"Gloves, mittens and mitts; of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Import,270330210.0,12387304.0,Weight in kilograms,12387304.0,61
USA,2022,"Gloves, mittens and mitts; of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Re-Export,578479.0,19432.0,Weight in kilograms,19432.0,61
USA,2022,"Gloves, mittens and mitts; of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Export,1692758.0,56842.0,Weight in kilograms,56842.0,61
USA,2022,"Gloves, mittens and mitts; of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",Import,15639028.0,1448646.0,Weight in kilograms,1448646.0,61
USA,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",Export,9107149.0,65997.0,Number of items,1490916.0,61
USA,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",Import,111090839.0,6495697.0,Number of items,29415408.0,61
USA,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",Re-Export,4753019.0,29451.0,Number of items,663516.0,61
USA,2022,"Clothing accessories; knitted or crocheted, n.e.c. in heading no. 6117",Export,19129855.0,1622853.0,Weight in kilograms,1622853.0,61
USA,2022,"Clothing accessories; knitted or crocheted, n.e.c. in heading no. 6117",Import,255740163.0,23134005.0,Weight in kilograms,23134005.0,61
USA,2022,"Clothing accessories; knitted or crocheted, n.e.c. in heading no. 6117",Re-Export,5938533.0,523886.0,Weight in kilograms,523886.0,61
USA,2022,"Clothing; parts, knitted or crocheted",Export,82832739.0,8529388.0,Weight in kilograms,8529388.0,61
USA,2022,"Clothing; parts, knitted or crocheted",Re-Export,2076306.0,206628.0,Weight in kilograms,206628.0,61
USA,2022,"Clothing; parts, knitted or crocheted",Import,7848170.0,311787.0,Weight in kilograms,311787.0,61
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",Export,9061468.0,223706.0,Number of items,587160.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",Re-Export,5040732.0,136284.0,Number of items,324684.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",Import,135172021.0,2440308.0,Number of items,2446236.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",Re-Export,13163309.0,189845.0,Number of items,553356.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",Export,24739924.0,341760.0,Number of items,1017000.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",Import,620397496.0,33205584.0,Number of items,34721940.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",Import,1938321707.0,71252149.0,Number of items,111936456.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",Re-Export,48201390.0,803025.0,Number of items,2415624.0,62
USA,2022,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",Export,80455691.0,1241344.0,Number of items,3838272.0,62
USA,2022,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",Re-Export,13118636.0,298359.0,Number of items,973752.0,62
USA,2022,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",Import,62338764.0,2095753.0,Number of items,2752620.0,62
USA,2022,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",Export,22700412.0,687033.0,Number of items,1847196.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",Import,199580267.0,2672169.0,Number of items,2590512.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",Re-Export,9133183.0,253716.0,Number of items,693540.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",Export,12596901.0,308232.0,Number of items,850452.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",Export,12658760.0,380397.0,Number of items,1457124.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",Import,444118644.0,21994074.0,Number of items,36056124.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",Re-Export,7213741.0,230574.0,Number of items,871164.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",Import,1787664334.0,66762769.0,Number of items,112983888.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",Re-Export,34144262.0,655313.0,Number of items,2068188.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",Export,51812431.0,859543.0,Number of items,2746560.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",Import,63308553.0,3193224.0,Number of items,5770740.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",Re-Export,10089106.0,851922.0,Number of items,1090644.0,62
USA,2022,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",Export,14818747.0,1123467.0,Number of items,1661220.0,62
USA,2022,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Import,290624735.0,3028955.0,Number of items,2184941.0,62
USA,2022,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Export,5328999.0,92084.0,Number of items,49844.0,62
USA,2022,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Re-Export,2365748.0,52514.0,Number of items,26525.0,62
USA,2022,"Suits; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,1734290.0,178962.0,Number of items,91832.0,62
USA,2022,"Suits; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,72103631.0,4574158.0,Number of items,3837985.0,62
USA,2022,"Suits; men's or boys', of synthetic fibres (not knitted or crocheted)",Re-Export,818030.0,80363.0,Number of items,41594.0,62
USA,2022,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",Import,26401198.0,1186214.0,Number of items,1028467.0,62
USA,2022,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",Export,5192718.0,184321.0,Number of items,305016.0,62
USA,2022,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",Re-Export,2724014.0,78309.0,Number of items,114420.0,62
USA,2022,"Ensembles; men's or boys', of cotton (not knitted or crocheted)",Re-Export,798976.0,23885.0,Number of items,243000.0,62
USA,2022,"Ensembles; men's or boys', of cotton (not knitted or crocheted)",Import,14433844.0,1327576.0,Number of items,1810368.0,62
USA,2022,"Ensembles; men's or boys', of cotton (not knitted or crocheted)",Export,1611375.0,60609.0,Number of items,413688.0,62
USA,2022,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",Re-Export,1318471.0,152528.0,Number of items,304188.0,62
USA,2022,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,2096874.0,59874.0,Number of items,157524.0,62
USA,2022,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,1786866.0,185217.0,Number of items,414204.0,62
USA,2022,"Ensembles; men's or boys', of textile materials n.e.c. in item no. 6203.2 (not knitted or crocheted)",Re-Export,204814.0,10725.0,Number of items,32664.0,62
USA,2022,"Ensembles; men's or boys', of textile materials n.e.c. in item no. 6203.2 (not knitted or crocheted)",Import,10975.0,498.0,Number of items,804.0,62
USA,2022,"Ensembles; men's or boys', of textile materials n.e.c. in item no. 6203.2 (not knitted or crocheted)",Export,1323321.0,105187.0,Number of items,253224.0,62
USA,2022,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Re-Export,5898461.0,104706.0,Number of items,161064.0,62
USA,2022,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Import,417945374.0,5633450.0,Number of items,8777966.0,62
USA,2022,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Export,9620470.0,177190.0,Number of items,331008.0,62
USA,2022,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",Re-Export,1690446.0,81849.0,Number of items,109020.0,62
USA,2022,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",Import,79467102.0,2761990.0,Number of items,4272552.0,62
USA,2022,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",Export,7001129.0,256866.0,Number of items,505404.0,62
USA,2022,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",Re-Export,1925648.0,33007.0,Number of items,117924.0,62
USA,2022,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,226095030.0,7846841.0,Number of items,11481027.0,62
USA,2022,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,4602961.0,89470.0,Number of items,326724.0,62
USA,2022,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",Export,1924229.0,118258.0,Number of items,352704.0,62
USA,2022,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",Import,62599636.0,1238650.0,Number of items,2027621.0,62
USA,2022,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",Re-Export,997940.0,56114.0,Number of items,183204.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Re-Export,2916468.0,124668.0,Number of items,280656.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Import,226980901.0,3792113.0,Number of items,9866664.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Export,4489858.0,249254.0,Number of items,555516.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton (not knitted or crocheted)",Re-Export,82200173.0,1831512.0,Number of items,15342528.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton (not knitted or crocheted)",Import,6122441185.0,391705244.962,Number of items,786757788.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton (not knitted or crocheted)",Export,200477791.0,3764396.0,Number of items,28413132.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,112069941.0,2137611.0,Number of items,13765812.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,2565571623.0,111868244.0,Number of items,327749112.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",Re-Export,73659517.0,1498161.0,Number of items,10349604.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Export,14390120.0,749612.0,Number of items,2889948.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Import,134697505.0,6372466.0,Number of items,16060164.0,62
USA,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Re-Export,7562933.0,380969.0,Number of items,1472772.0,62
USA,2022,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Re-Export,241775.0,59647.0,Number of items,15145.0,62
USA,2022,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,428577.0,82788.0,Number of items,22665.0,62
USA,2022,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,3253619.0,23891.0,Number of items,18756.0,62
USA,2022,"Suits; women's or girls', of cotton (not knitted or crocheted)",Export,1907090.0,171984.0,Number of items,596436.0,62
USA,2022,"Suits; women's or girls', of cotton (not knitted or crocheted)",Import,5157182.0,199019.0,Number of items,1632528.0,62
USA,2022,"Suits; women's or girls', of cotton (not knitted or crocheted)",Re-Export,249904.0,12081.0,Number of items,48876.0,62
USA,2022,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",Re-Export,260254.0,24330.0,Number of items,12099.0,62
USA,2022,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,7750673.0,430024.0,Number of items,455681.0,62
USA,2022,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,1287881.0,120976.0,Number of items,58688.0,62
USA,2022,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",Export,1222468.0,61278.0,Number of items,29384.0,62
USA,2022,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",Re-Export,344044.0,13975.0,Number of items,7466.0,62
USA,2022,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",Import,6391087.0,190285.0,Number of items,355321.0,62
USA,2022,"Ensembles; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,22101.0,599.0,Number of items,2016.0,62
USA,2022,"Ensembles; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Re-Export,3357.0,59.0,Number of items,288.0,62
USA,2022,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",Import,13840507.0,1254755.0,Number of items,1728180.0,62
USA,2022,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",Re-Export,663450.0,20548.0,Number of items,111612.0,62
USA,2022,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",Export,1744671.0,75439.0,Number of items,225156.0,62
USA,2022,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",Re-Export,1072700.0,58573.0,Number of items,232272.0,62
USA,2022,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,5148966.0,101059.0,Number of items,501600.0,62
USA,2022,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,5481719.0,158700.0,Number of items,549336.0,62
USA,2022,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",Export,3574617.0,418958.0,Number of items,1821864.0,62
USA,2022,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",Re-Export,2036689.0,241357.0,Number of items,1129260.0,62
USA,2022,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",Import,149025.0,4576.0,Number of items,15540.0,62
USA,2022,"Jackets and blazers; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,5456530.0,101861.0,Number of items,305412.0,62
USA,2022,"Jackets and blazers; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Re-Export,3005980.0,54287.0,Number of items,161508.0,62
USA,2022,"Jackets and blazers; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,98422919.0,599505.0,Number of items,1048488.0,62
USA,2022,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",Export,6687801.0,301985.0,Number of items,671304.0,62
USA,2022,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",Import,92402691.0,4127428.0,Number of items,7089744.0,62
USA,2022,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",Re-Export,2515229.0,140084.0,Number of items,337320.0,62
USA,2022,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",Re-Export,5196683.0,144470.0,Number of items,319824.0,62
USA,2022,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,9097350.0,235467.0,Number of items,535536.0,62
USA,2022,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,259664304.0,9453881.0,Number of items,16223208.0,62
USA,2022,"Jackets and blazers; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",Re-Export,2350244.0,178424.0,Number of items,195792.0,62
USA,2022,"Jackets and blazers; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",Import,96617887.0,2210871.0,Number of items,4249800.0,62
USA,2022,"Jackets and blazers; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",Export,17904314.0,934086.0,Number of items,3505356.0,62
USA,2022,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,35011588.0,144030.0,Number of items,375144.0,62
USA,2022,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Re-Export,8008992.0,132243.0,Number of items,536160.0,62
USA,2022,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,9503193.0,155298.0,Number of items,679152.0,62
