Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
Brazil,2022,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Import,1311328.0,9402.353,Number of items,12655.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",Export,12350.0,147.371,Number of items,384.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",Import,853715.0,28314.413,Number of items,45890.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,24224.0,129.963,Number of items,221.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,3692327.0,108576.541,Number of items,150817.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",Export,36935.0,605.104,Number of items,943.0,62
Brazil,2022,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",Import,886488.0,42867.286,Number of items,63909.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Export,33979.0,226.157,Number of items,464.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",Import,1205176.0,11830.201,Number of items,26953.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton (not knitted or crocheted)",Export,4394141.0,143466.502,Number of items,468780.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton (not knitted or crocheted)",Import,49089314.0,2286841.445,Number of items,6270684.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",Export,1441236.0,32090.051,Number of items,186576.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",Import,58528420.0,2514294.526,Number of items,13514057.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Export,767695.0,23861.263,Number of items,85681.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Import,4758286.0,195795.633,Number of items,752244.0,62
Brazil,2022,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,2124.0,33.0,Number of items,51.0,62
Brazil,2022,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,3.0,0.021,Number of items,1.0,62
Brazil,2022,"Suits; women's or girls', of cotton (not knitted or crocheted)",Export,4474.0,75.238,Number of items,360.0,62
Brazil,2022,"Suits; women's or girls', of cotton (not knitted or crocheted)",Import,16581.0,437.0,Number of items,1032.0,62
Brazil,2022,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,22205.0,315.835,Number of items,1147.0,62
Brazil,2022,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,8898.0,168.077,Number of items,377.0,62
Brazil,2022,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",Export,6525.0,138.738,Number of items,328.0,62
Brazil,2022,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",Import,2625.0,31.0,Number of items,82.0,62
Brazil,2022,"Ensembles; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,662.0,,Number of items,14.0,62
Brazil,2022,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",Export,126678.0,2319.338,Number of items,13080.0,62
Brazil,2022,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",Import,448906.0,39609.853,Number of items,153188.0,62
Brazil,2022,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,430546.0,3866.491,Number of items,17091.0,62
Brazil,2022,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,1647918.0,169882.0,Number of items,534935.0,62
Brazil,2022,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",Export,192533.0,4483.645,Number of items,20081.0,62
Brazil,2022,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",Import,82626.0,5516.907,Number of items,18519.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,23112.0,53.896,Number of items,74.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,985627.0,4277.687,Number of items,6636.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",Export,90976.0,1210.386,Number of items,3178.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",Import,1730882.0,47543.268,Number of items,73905.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,323868.0,4324.699,Number of items,10800.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,15560855.0,571323.446,Number of items,954356.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",Export,122731.0,1477.704,Number of items,4357.0,62
Brazil,2022,"Jackets and blazers; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",Import,5576384.0,197874.181,Number of items,512809.0,62
Brazil,2022,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,27258.0,145.267,Number of items,409.0,62
Brazil,2022,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,373452.0,454.064,Number of items,1026.0,62
Brazil,2022,"Dresses; women's or girls', of cotton (not knitted or crocheted)",Export,1405371.0,9800.205,Number of items,46602.0,62
Brazil,2022,"Dresses; women's or girls', of cotton (not knitted or crocheted)",Import,15784495.0,544684.448,Number of items,1838209.0,62
Brazil,2022,"Dresses; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,4838642.0,28056.761,Number of items,75547.0,62
Brazil,2022,"Dresses; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,17717241.0,883911.198,Number of items,2839942.0,62
Brazil,2022,"Dresses; women's or girls', of artificial fibres (not knitted or crocheted)",Export,2949338.0,27431.368,Number of items,113278.0,62
Brazil,2022,"Dresses; women's or girls', of artificial fibres (not knitted or crocheted)",Import,23220168.0,1060829.803,Number of items,3805224.0,62
Brazil,2022,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",Export,1016384.0,8381.835,Number of items,25120.0,62
Brazil,2022,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",Import,4606902.0,108595.36,Number of items,342069.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,32201.0,89.262,Number of items,117.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,433152.0,2092.547,Number of items,5428.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)",Export,379916.0,5161.735,Number of items,21399.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)",Import,3708345.0,114131.521,Number of items,399902.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,522143.0,5356.808,Number of items,23259.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,5823691.0,213915.735,Number of items,796365.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of textile materials n.e.c. in item no. 6204.5 (not knitted or crocheted)",Export,517087.0,6831.628,Number of items,24358.0,62
Brazil,2022,"Skirts and divided skirts; women's or girls', of textile materials n.e.c. in item no. 6204.5 (not knitted or crocheted)",Import,4599844.0,184153.08,Number of items,688086.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,40395.0,224.51,Number of items,416.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,603252.0,4139.98,Number of items,9136.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of cotton (not knitted or crocheted)",Export,5841991.0,189697.561,Number of items,591703.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of cotton (not knitted or crocheted)",Import,40719827.0,1810003.023,Number of items,4478813.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of synthetic fibres (not knitted or crocheted)",Export,1515160.0,20026.551,Number of items,95755.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of synthetic fibres (not knitted or crocheted)",Import,38709569.0,1805533.634,Number of items,8030700.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Export,2151312.0,32910.659,Number of items,136798.0,62
Brazil,2022,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",Import,31080792.0,1482901.023,Number of items,5712860.0,62
Brazil,2022,"Shirts; men's or boys', of cotton (not knitted or crocheted)",Export,1542046.0,27589.104,Number of items,126305.0,62
Brazil,2022,"Shirts; men's or boys', of cotton (not knitted or crocheted)",Import,33929042.0,1205682.405,Number of items,5381407.0,62
Brazil,2022,"Shirts; men's or boys', of man-made fibres (not knitted or crocheted)",Export,428650.0,16401.523,Number of items,41311.0,62
Brazil,2022,"Shirts; men's or boys', of man-made fibres (not knitted or crocheted)",Import,12678099.0,744000.35,Number of items,3468697.0,62
Brazil,2022,"Shirts; men's or boys', of textile materials n.e.c. in heading no. 6205 (not knitted or crocheted)",Export,299723.0,4270.497,Number of items,72636.0,62
Brazil,2022,"Shirts; men's or boys', of textile materials n.e.c. in heading no. 6205 (not knitted or crocheted)",Import,10252471.0,371632.494,Number of items,1549455.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",Export,128942.0,530.635,Number of items,1657.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",Import,1157569.0,1959.461,Number of items,15846.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Export,35649.0,816.226,Number of items,4680.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",Import,70043.0,1563.373,Number of items,5774.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of cotton (not knitted or crocheted)",Export,975776.0,15844.038,Number of items,70317.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of cotton (not knitted or crocheted)",Import,14402005.0,467958.342,Number of items,3176648.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of man-made fibres (not knitted or crocheted)",Export,3666703.0,84600.194,Number of items,590592.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of man-made fibres (not knitted or crocheted)",Import,47532200.0,2584594.937,Number of items,17995200.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of textile materials n.e.c. in heading no. 6206 (not knitted or crocheted)",Export,702573.0,34068.657,Number of items,71586.0,62
Brazil,2022,"Blouses, shirts and shirt-blouses; women's or girls', of textile materials n.e.c. in heading no. 6206 (not knitted or crocheted)",Import,5487583.0,332767.461,Number of items,1711208.0,62
Brazil,2022,"Underpants and briefs; men's or boys', of cotton (not knitted or crocheted)",Export,23827.0,624.704,Number of items,8475.0,62
Brazil,2022,"Underpants and briefs; men's or boys', of cotton (not knitted or crocheted)",Import,429838.0,31736.252,Number of items,421862.0,62
Brazil,2022,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",Export,3015.0,368.969,Number of items,2614.0,62
Brazil,2022,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",Import,395976.0,84909.908,Number of items,1479064.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of cotton (not knitted or crocheted)",Export,3092.0,93.797,Number of items,360.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of cotton (not knitted or crocheted)",Import,128213.0,8293.579,Number of items,15263.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of man-made fibres (not knitted or crocheted)",Export,561.0,5.33,Number of items,29.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of man-made fibres (not knitted or crocheted)",Import,121765.0,8027.0,Number of items,20725.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Export,9176.0,182.437,Number of items,826.0,62
Brazil,2022,"Nightshirts and pyjamas; men's or boys', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Import,5618.0,5.0,Number of items,6.0,62
Brazil,2022,"Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of cotton (not knitted or crocheted)",Export,138647.0,7802.189,Weight in kilograms,7802.189,62
Brazil,2022,"Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of cotton (not knitted or crocheted)",Import,83640.0,4219.847,Weight in kilograms,4219.847,62
Brazil,2022,"Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of textile materials other than cotton (not knitted or crocheted)",Export,27079.0,156.406,Weight in kilograms,156.406,62
Brazil,2022,"Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of textile materials other than cotton (not knitted or crocheted)",Import,153976.0,13658.293,Weight in kilograms,13658.293,62
Brazil,2022,"Slips and petticoats; women's or girls', of man-made fibres (not knitted or crocheted)",Export,6393.0,68.85,Number of items,759.0,62
Brazil,2022,"Slips and petticoats; women's or girls', of man-made fibres (not knitted or crocheted)",Import,22931.0,1081.812,Number of items,3628.0,62
Brazil,2022,"Slips and petticoats; women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",Export,188.0,2.627,Number of items,19.0,62
Brazil,2022,"Slips and petticoats; women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",Import,17370.0,143.165,Number of items,1840.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of cotton (not knitted or crocheted)",Export,31236.0,717.62,Number of items,5700.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of cotton (not knitted or crocheted)",Import,1149096.0,56726.58,Number of items,173584.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of man-made fibres (not knitted or crocheted)",Export,146858.0,2310.753,Number of items,10687.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of man-made fibres (not knitted or crocheted)",Import,2715208.0,105399.473,Number of items,481654.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Export,13003.0,146.087,Number of items,2100.0,62
Brazil,2022,"Nightdresses and pyjamas; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Import,1477057.0,39993.076,Number of items,166811.0,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton (not knitted or crocheted)",Export,1633973.0,94991.642,Weight in kilograms,94991.642,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton (not knitted or crocheted)",Import,367355.0,18338.659,Weight in kilograms,18338.659,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns etc.; women's or girls', of man-made fibres (not knitted or crocheted), excluding incontinence or other sanitary garments or garment liners of heading no. 96.19",Export,164765.0,4460.435,Weight in kilograms,4460.435,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns etc.; women's or girls', of man-made fibres (not knitted or crocheted), excluding incontinence or other sanitary garments or garment liners of heading no. 96.19",Import,1879096.0,125717.696,Weight in kilograms,125717.696,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Export,97811.0,536.25,Weight in kilograms,536.25,62
Brazil,2022,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",Import,220193.0,1117.215,Weight in kilograms,1117.215,62
Brazil,2022,"Garments and clothing accessories; babies', of cotton (not knitted or crocheted)",Export,291320.0,13388.228,Weight in kilograms,13388.228,62
Brazil,2022,"Garments and clothing accessories; babies', of cotton (not knitted or crocheted)",Import,3713872.0,91086.932,Weight in kilograms,91086.932,62
Brazil,2022,"Garments and clothing accessories; babies', of synthetic fibres (not knitted or crocheted)",Export,129348.0,4610.251,Weight in kilograms,4610.251,62
Brazil,2022,"Garments and clothing accessories; babies', of synthetic fibres (not knitted or crocheted)",Import,1676041.0,60627.351,Weight in kilograms,60627.351,62
Brazil,2022,"Garments and clothing accessories; babies', of textile materials other than cotton or synthetic fibres (not knitted or crocheted)",Export,51493.0,1476.252,Weight in kilograms,1476.252,62
Brazil,2022,"Garments and clothing accessories; babies', of textile materials other than cotton or synthetic fibres (not knitted or crocheted)",Import,594627.0,30163.193,Weight in kilograms,30163.193,62
Brazil,2022,Garments; of felt or non-wovens (not knitted or crocheted),Import,75787358.0,,No Quantity,,62
Brazil,2022,Garments; of felt or non-wovens (not knitted or crocheted),Export,925843.0,35117.49,Weight in kilograms,35117.49,62
Brazil,2022,"Garments; overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Export,11590.0,119.036,Number of items,828.0,62
Brazil,2022,"Garments; overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Import,629834.0,71025.741,Number of items,71241.0,62
Brazil,2022,"Garments; overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, women's or girls', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Export,13310.0,566.998,Number of items,782.0,62
Brazil,2022,"Garments; overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, women's or girls', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Import,660532.0,77299.62,Number of items,134102.0,62
Brazil,2022,"Garments; men's or boys', n.e.c. in item no. 6210.2, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Export,55921.0,1348.471,Weight in kilograms,1348.471,62
Brazil,2022,"Garments; men's or boys', n.e.c. in item no. 6210.2, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Import,4393817.0,293572.713,Weight in kilograms,293572.713,62
Brazil,2022,"Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Export,157494.0,3531.954,Weight in kilograms,3531.954,62
Brazil,2022,"Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",Import,4725119.0,276443.131,Weight in kilograms,276443.131,62
Brazil,2022,"Swimwear; men's or boys', (not knitted or crocheted)",Export,201552.0,2380.414,Number of items,12129.0,62
Brazil,2022,"Swimwear; men's or boys', (not knitted or crocheted)",Import,3347129.0,68707.244,Number of items,363064.0,62
Brazil,2022,"Swimwear; women's or girls', (not knitted or crocheted)",Export,3244604.0,19962.308,Number of items,158735.0,62
Brazil,2022,"Swimwear; women's or girls', (not knitted or crocheted)",Import,479367.0,90680.368,Number of items,778601.0,62
Brazil,2022,Ski suits; (not knitted or crocheted),Export,26706.0,1478.295,Number of items,4999.0,62
Brazil,2022,Ski suits; (not knitted or crocheted),Import,343657.0,5529.982,Number of items,12427.0,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of cotton (not knitted or crocheted)",Export,457794.0,12734.561,Weight in kilograms,12734.561,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of cotton (not knitted or crocheted)",Import,357695.0,17521.588,Weight in kilograms,17521.588,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of man-made fibres (not knitted or crocheted)",Export,94076.0,3231.634,Weight in kilograms,3231.634,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of man-made fibres (not knitted or crocheted)",Import,4671163.0,163854.771,Weight in kilograms,163854.771,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of textile materials n.e.c. in item no. 6211.3 (not knitted or crocheted)",Export,397576.0,49376.765,Weight in kilograms,49376.765,62
Brazil,2022,"Track suits and other garments n.e.c.; men's or boys', of textile materials n.e.c. in item no. 6211.3 (not knitted or crocheted)",Import,131518.0,2545.77,Weight in kilograms,2545.77,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of cotton (not knitted or crocheted)",Export,108576.0,2972.806,Weight in kilograms,2972.806,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of cotton (not knitted or crocheted)",Import,4376575.0,154673.965,Weight in kilograms,154673.965,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of man-made fibres (not knitted or crocheted)",Export,419649.0,7328.705,Weight in kilograms,7328.705,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of man-made fibres (not knitted or crocheted)",Import,14171736.0,750928.801,Weight in kilograms,750928.801,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of textile materials n.e.c. in item no. 6211.4 (not knitted or crocheted)",Export,166482.0,7474.329,Weight in kilograms,7474.329,62
Brazil,2022,"Track suits and other garments n.e.c.; women's or girls', of textile materials n.e.c. in item no. 6211.4 (not knitted or crocheted)",Import,2622777.0,85057.727,Weight in kilograms,85057.727,62
Brazil,2022,Brassieres; whether or not knitted or crocheted,Export,4918624.0,76323.3,Weight in kilograms,76323.3,62
Brazil,2022,Brassieres; whether or not knitted or crocheted,Import,24220140.0,825576.88,Weight in kilograms,825576.88,62
Brazil,2022,Girdles and panty-girdles; whether or not knitted or crocheted,Export,2043651.0,57565.463,Weight in kilograms,57565.463,62
Brazil,2022,Girdles and panty-girdles; whether or not knitted or crocheted,Import,1096433.0,96244.506,Weight in kilograms,96244.506,62
Brazil,2022,Corselettes; whether or not knitted or crocheted,Export,661023.0,7137.452,Weight in kilograms,7137.452,62
Brazil,2022,Corselettes; whether or not knitted or crocheted,Import,389371.0,28934.775,Weight in kilograms,28934.775,62
Brazil,2022,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",Export,4452802.0,93009.626,Weight in kilograms,93009.626,62
Brazil,2022,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",Import,2711275.0,182728.497,Weight in kilograms,182728.497,62
Brazil,2022,Handkerchiefs; of cotton (not knitted or crocheted),Export,3692.0,106.543,Weight in kilograms,106.543,62
Brazil,2022,Handkerchiefs; of cotton (not knitted or crocheted),Import,25750.0,612.379,Weight in kilograms,612.379,62
Brazil,2022,Handkerchiefs; of textile materials other than cotton (not knitted or crocheted),Export,4030.0,27.355,Weight in kilograms,27.355,62
Brazil,2022,Handkerchiefs; of textile materials other than cotton (not knitted or crocheted),Import,483138.0,32742.911,Weight in kilograms,32742.911,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",Export,143056.0,307.714,Number of items,1031.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",Import,1828944.0,2819.754,Number of items,16421.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",Export,40143.0,224.182,Number of items,1115.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",Import,1025054.0,1827.411,Number of items,8073.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of synthetic fibres (not knitted or crocheted)",Export,81006.0,3657.522,Number of items,18441.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of synthetic fibres (not knitted or crocheted)",Import,3909895.0,472150.093,Number of items,2810255.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of artificial fibres (not knitted or crocheted)",Export,25325.0,1083.81,Number of items,1527.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of artificial fibres (not knitted or crocheted)",Import,566773.0,50019.263,Number of items,263198.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",Export,28144.0,1186.087,Number of items,11133.0,62
Brazil,2022,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",Import,414835.0,19585.182,Number of items,226542.0,62
Brazil,2022,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",Export,19140.0,72.951,Weight in kilograms,72.951,62
Brazil,2022,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",Import,1174524.0,7126.158,Weight in kilograms,7126.158,62
Brazil,2022,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",Export,1204.0,91.744,Weight in kilograms,91.744,62
Brazil,2022,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",Import,1945715.0,149071.899,Weight in kilograms,149071.899,62
Brazil,2022,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",Export,1573.0,35.75,Weight in kilograms,35.75,62
Brazil,2022,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",Import,12827.0,113.234,Weight in kilograms,113.234,62
Brazil,2022,"Gloves, mittens and mitts (not knitted or crocheted)",Export,133917.0,3684.649,Weight in kilograms,3684.649,62
Brazil,2022,"Gloves, mittens and mitts (not knitted or crocheted)",Import,3947411.0,280751.984,Weight in kilograms,280751.984,62
Brazil,2022,Clothing accessories; other than those of heading no. 6212 (not knitted or crocheted),Export,452878.0,16724.28,Weight in kilograms,37994.28,62
Brazil,2022,Clothing accessories; other than those of heading no. 6212 (not knitted or crocheted),Import,3767475.0,300106.795,Weight in kilograms,300105.795,62
Brazil,2022,"Clothing; parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",Export,236109.0,8158.217,Weight in kilograms,9669.217,62
Brazil,2022,"Clothing; parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",Import,906369.0,42253.161,Weight in kilograms,42253.161,62
Brazil,2022,Blankets; electric,Export,3735.0,467.519,Number of items,1470.0,63
Brazil,2022,Blankets; electric,Import,183408.0,19534.0,Number of items,11301.0,63
Brazil,2022,Blankets (other than electric blankets) and travelling rugs; of wool or of fine animal hair,Export,37507.0,1333.539,Weight in kilograms,1333.539,63
Brazil,2022,Blankets (other than electric blankets) and travelling rugs; of wool or of fine animal hair,Import,502088.0,3233.129,Weight in kilograms,3233.129,63
