Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
Argentina,2022,"Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter",Import,1983984.39,354675.0,Weight in kilograms,354675.0,4
Argentina,2022,"Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter",Export,81273049.14,44716476.0,Weight in kilograms,44716476.0,4
Argentina,2022,"Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04",Import,4202176.37,653524.38,Weight in kilograms,653524.38,4
Argentina,2022,"Dairy produce; derived from milk, butter",Export,87198641.86,17622653.0,Weight in kilograms,17622653.0,4
Argentina,2022,"Dairy produce; derived from milk, butter",Import,1673487.64,315350.0,Weight in kilograms,315350.0,4
Argentina,2022,Dairy produce; fats and oils derived from milk (other than butter or dairy spreads),Export,38043173.74,6322281.0,Weight in kilograms,6322281.0,4
Argentina,2022,"Dairy produce; fresh cheese (including whey cheese), not fermented, and curd",Import,1948295.21,464803.18,Weight in kilograms,464803.18,4
Argentina,2022,"Dairy produce; fresh cheese (including whey cheese), not fermented, and curd",Export,157889750.62,35877769.0,Weight in kilograms,35877769.0,4
Argentina,2022,"Dairy produce; cheese of all kinds, grated or powdered",Export,2431549.19,259642.44,Weight in kilograms,259642.44,4
Argentina,2022,"Dairy produce; cheese of all kinds, grated or powdered",Import,1374135.32,141425.0,Weight in kilograms,141425.0,4
Argentina,2022,"Dairy produce; cheese, processed (not grated or powdered)",Export,316698.97,72790.1,Weight in kilograms,72790.1,4
Argentina,2022,"Dairy produce; cheese, processed (not grated or powdered)",Import,19325527.12,3874456.9,Weight in kilograms,3874456.9,4
Argentina,2022,"Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)",Export,2714420.99,381309.2,Weight in kilograms,381309.2,4
Argentina,2022,"Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)",Import,272322.45,27901.97,Weight in kilograms,27901.97,4
Argentina,2022,"Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406",Import,1146000.12,140705.67,Weight in kilograms,140705.67,4
Argentina,2022,"Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406",Export,143896367.38,29217966.0,Weight in kilograms,29217966.0,4
Argentina,2022,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",Import,98859.1,744.41,Weight in kilograms,744.41,4
Argentina,2022,"Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter",Export,1386159.76,187950.0,Weight in kilograms,187950.0,4
Argentina,2022,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",Export,7982086.05,1141200.0,Weight in kilograms,1141200.0,4
Argentina,2022,Honey; natural,Export,243239003.15,71738388.0,Weight in kilograms,71738388.0,4
Argentina,2022,Honey; natural,Import,164496.23,35702.84,Weight in kilograms,35702.84,4
Argentina,2022,"Animal products; edible, n.e.c. in this or other chapters",Import,45242.0,16500.0,Weight in kilograms,16500.0,4
Argentina,2022,"Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof",Import,144087.5,13000.0,Weight in kilograms,13000.0,5
Argentina,2022,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",Export,34907575.3,38320790.0,Weight in kilograms,38320790.0,5
Argentina,2022,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",Import,12107514.29,2096385.0,Weight in kilograms,2096385.0,5
Argentina,2022,"Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",Import,621560.27,38418.03,Weight in kilograms,38418.03,5
Argentina,2022,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Import,21515.0,3145.0,Weight in kilograms,3145.0,5
Argentina,2022,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Export,10132694.06,18507700.0,Weight in kilograms,18507700.0,5
Argentina,2022,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",Import,123503.41,3086.49,Weight in kilograms,3086.49,5
Argentina,2022,"Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Export,479906.03,819966.1,Weight in kilograms,819966.1,5
Argentina,2022,"Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Import,6516918.14,2297835.86,Weight in kilograms,2297835.86,5
Argentina,2022,Animal products; bovine semen,Export,2287014.29,2512.91,Weight in kilograms,2512.91,5
Argentina,2022,Animal products; bovine semen,Import,17654829.52,9711.4,Weight in kilograms,9711.4,5
Argentina,2022,"Animal products; of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of chapter 03, unfit for human consumption",Import,858575.88,511408.26,Weight in kilograms,511408.26,5
Argentina,2022,Animal products; n.e.c. in chapter 5,Import,3306959.41,,No Quantity,,5
Argentina,2022,Animal products; n.e.c. in chapter 5,Export,8405809.98,11758485.0,Weight in kilograms,11758485.0,5
Argentina,2022,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",Import,787252.68,397918.98,Number of items,4719268.0,6
Argentina,2022,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower, chicory plants and roots other than of heading no. 1212",Import,1764.83,260.0,Number of items,931.0,6
Argentina,2022,"Plants, live; unrooted cuttings and slips",Import,77070.0,1322.49,Number of items,389730.0,6
Argentina,2022,"Plants, live; edible fruit or nut trees, shrubs and bushes, grafted or not",Import,137735.36,4070.0,Number of items,33544.0,6
Argentina,2022,"Plants, live; edible fruit or nut trees, shrubs and bushes, grafted or not",Export,156500.0,13580.5,Number of items,20300.0,6
Argentina,2022,"Plants, live; roses, grafted or not",Import,15351.02,173.0,Number of items,1488.0,6
Argentina,2022,"Plants, live; n.e.c. in heading no. 0602",Export,327820.0,36184.0,Weight in kilograms,36184.0,6
Argentina,2022,"Plants, live; n.e.c. in heading no. 0602",Import,3408203.29,344587.56,Weight in kilograms,344587.56,6
Argentina,2022,"Flowers, cut; roses, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",Import,998871.38,160452.0,Weight in kilograms,160452.0,6
Argentina,2022,"Flowers, cut; carnations, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",Import,85065.73,11025.0,Weight in kilograms,11025.0,6
